,VaR
2023-08-09,0.011040545412274814
2023-08-10,0.010454200164997828
2023-08-11,0.008788603708838655
2023-08-14,0.008903999038484756
2023-08-15,0.008834182290216964
2023-08-16,0.009692847838239722
2023-08-17,0.010740789139769457
2023-08-18,0.010674620561228225
2023-08-21,0.0096462411438744
2023-08-22,0.009484566134228673
2023-08-23,0.00826749564416863
2023-08-24,0.008530743393078211
2023-08-25,0.008324449425481328
2023-08-28,0.008342285630932431
2023-08-29,0.008296414930380585
2023-08-30,0.009852208212745855
2023-08-31,
2023-09-01,0.03683094082069258
2023-09-05,0.014284054003156122
2023-09-06,0.014239587385824648
2023-09-07,0.012046942955135293
2023-09-08,0.011911141470890656
2023-09-11,0.009060813286528906
2023-09-12,0.007844307595504122
2023-09-13,0.007477742995458101
2023-09-14,0.007421555300750713
2023-09-15,0.007213229514599602
2023-09-18,0.007276719284681157
2023-09-19,0.006973803955000601
2023-09-20,0.0076475041724999365
2023-09-21,0.0075843992705846176
2023-09-22,0.0069842280030916115
2023-09-25,0.007040990281558633
2023-09-26,0.007062642355474608
2023-09-27,0.006629325871221599
2023-09-28,0.006710385079035073
2023-09-29,
2023-10-02,0.012249118930940881
2023-10-03,0.014000583408049085
2023-10-04,0.01422071684676118
2023-10-05,0.01435075793217404
2023-10-06,0.012847951438153494
2023-10-09,0.011465262714226484
2023-10-10,0.011265348926425143
2023-10-11,0.012408582796555193
2023-10-12,0.012402496791162981
2023-10-13,0.012275139131181084
2023-10-16,0.012240365402583548
2023-10-17,0.012363853060072441
2023-10-18,0.011123505619224894
2023-10-19,0.011980882670590129
2023-10-20,0.01647644178664131
2023-10-23,0.015433374441647751
2023-10-24,0.013259688675521518
2023-10-25,0.012217217617455959
2023-10-26,0.01284372202254009
2023-10-27,0.012946310405367529
2023-10-30,0.01289211141469771
2023-10-31,
2023-11-01,0.027381102421795506
2023-11-02,0.02756430473313721
2023-11-03,0.014115392645979542
2023-11-06,0.012837409780861387
2023-11-07,0.010732393737631695
2023-11-08,0.009890823610529183
2023-11-09,0.008724248669375604
2023-11-10,0.008489981402500653
2023-11-13,0.00912836809423218
2023-11-14,0.009135463897712045
2023-11-15,0.008607297295471286
2023-11-16,0.009334558238588263
2023-11-17,0.009846887920264244
2023-11-20,0.01046904065584558
2023-11-21,0.01072633058078458
2023-11-22,0.01053432953762591
2023-11-24,0.010364898691766194
2023-11-27,0.009563100150610723
2023-11-28,0.009573845070215858
2023-11-29,0.009714036440778121
2023-11-30,
2023-12-01,0.04091073343964212
2023-12-04,0.036231425264688435
2023-12-05,0.025410859531523635
2023-12-06,0.02532554413466945
2023-12-07,0.025087781011200922
2023-12-08,0.024672773549401027
2023-12-11,0.018873941521575236
2023-12-12,0.014619470678317753
2023-12-13,0.0157416301086764
2023-12-14,0.012102080692201998
2023-12-15,0.009098278254238848
2023-12-18,0.01139335915760707
2023-12-19,0.011551538359196794
2023-12-20,0.011060874742276742
2023-12-21,0.011132035210194157
2023-12-22,0.009938936721670264
2023-12-26,0.009949684704292923
2023-12-27,0.009941394183167956
2023-12-28,0.009939097158886231
2023-12-29,
2024-01-02,0.017400084139620353
2024-01-03,0.010300500128257973
2024-01-04,0.01722079874749677
2024-01-05,0.011735978433236052
2024-01-08,0.011724716064638619
2024-01-09,0.011670390751021683
2024-01-10,0.008723729674186134
2024-01-11,0.009677846699038335
2024-01-12,0.009567604597438214
2024-01-16,0.009574931023610157
2024-01-17,0.00963167758734427
2024-01-18,0.008968101869196833
2024-01-19,0.009099220968159596
2024-01-22,0.009603490875519129
2024-01-23,0.009480033885627825
2024-01-24,0.009436401994550758
2024-01-25,0.009559672869575707
2024-01-26,0.010074047825537271
2024-01-29,0.01015815602563758
2024-01-30,0.010114750550120307
2024-01-31,
2024-02-01,0.025029033606573308
2024-02-02,0.02494558092409804
2024-02-05,0.013987016243150172
2024-02-06,0.01394030597409669
2024-02-07,0.01143485109053064
2024-02-08,0.013652295639813067
2024-02-09,0.01277910283301862
2024-02-12,0.014320516728157843
2024-02-13,0.013121731393943703
2024-02-14,0.014302883750872998
2024-02-15,0.01672484204531979
2024-02-16,0.013238877773067662
2024-02-20,0.011930536623799344
2024-02-21,0.011993247862957733
2024-02-22,0.011949360053273565
2024-02-23,0.0103411546215928
2024-02-26,0.009597410651855499
2024-02-27,0.009583207302570874
2024-02-28,0.008592155972053504
2024-02-29,
2024-03-01,0.01428744866490995
2024-03-04,0.01379300061672479
2024-03-05,0.01813066990346475
2024-03-06,0.01813249112786209
2024-03-07,0.014862055486863866
2024-03-08,0.015013537079243735
2024-03-11,0.014963654793746834
2024-03-12,0.014907383434218605
2024-03-13,0.012507421126539327
2024-03-14,0.015522897339800328
2024-03-15,0.01102115846330283
2024-03-18,0.010306020686395335
2024-03-19,0.009767503306156503
2024-03-20,0.008146043835514975
2024-03-21,0.00888563789475889
2024-03-22,0.008962353963595411
2024-03-25,0.00897511229727261
2024-03-26,0.009056285083018319
2024-03-27,0.009548381666751688
2024-03-28,
2024-04-01,
2024-04-02,
2024-04-03,0.027402222237384637
2024-04-04,0.01673788459030128
2024-04-05,0.012683271041832436
2024-04-08,0.012689148796818015
2024-04-09,0.012725528155832366
2024-04-10,0.010075979487866303
2024-04-11,0.009101415384311208
2024-04-12,0.009086889285118317
2024-04-15,0.00892947071320831
2024-04-16,0.008999832346916604
2024-04-17,0.008972932864731508
2024-04-18,0.009044121535840879
2024-04-19,0.00902300968809936
2024-04-22,0.00903681520512671
2024-04-23,0.007703607600093415
2024-04-24,0.007759968506387656
2024-04-25,0.00775131515990428
2024-04-26,0.008222457390954369
2024-04-29,0.007219076074744503
2024-04-30,
2024-05-01,0.016479282871661442
2024-05-02,0.016596732609814403
2024-05-03,0.01022327356507698
2024-05-06,0.011053549617716762
2024-05-07,0.01063043273108876
2024-05-08,0.009938641884905074
2024-05-09,0.011045395211469834
2024-05-10,0.010359468518816117
2024-05-13,0.01124052854687579
2024-05-14,0.010197578178155513
2024-05-15,0.011441284974021944
2024-05-16,0.011392407951631493
2024-05-17,0.011284682357864327
2024-05-20,0.011518686951052653
2024-05-21,0.016508390276346555
2024-05-22,0.016622598958695608
2024-05-23,0.01667970541000754
2024-05-24,0.014356718332976075
2024-05-28,0.01417020612906911
2024-05-29,0.01677420619188837
2024-05-30,0.017570473069073556
2024-05-31,
2024-06-03,0.015254229490897924
2024-06-04,0.015288375345685033
2024-06-05,0.011700242501706565
2024-06-06,0.013942705888628299
2024-06-07,0.014023063062412182
2024-06-10,0.014037384606052439
2024-06-11,0.01309575303506992
2024-06-12,0.013019330294524597
2024-06-13,0.011995954178995084
2024-06-14,0.010635423335836624
2024-06-17,0.010021886076741697
2024-06-18,0.010290193274833308
2024-06-20,0.010216310379781381
2024-06-21,0.01017742479662171
2024-06-24,0.012495678253297622
2024-06-25,0.010559412261758746
2024-06-26,0.009520233537514192
2024-06-27,0.009612587775658854
2024-06-28,
2024-07-01,0.016461614657050365
2024-07-02,0.013607504525339223
2024-07-03,0.012714437401411153
2024-07-05,0.011018504212072653
2024-07-08,0.009768913240890744
2024-07-09,0.00878210914231656
2024-07-10,0.00870300297375401
2024-07-11,0.008771904722357168
2024-07-12,0.00895229151169296
2024-07-15,0.00830234345795132
2024-07-16,0.008178399771141761
2024-07-17,0.008021083776902924
2024-07-18,0.006902211016862665
2024-07-19,0.005986103339527292
2024-07-22,0.006725743897987318
2024-07-23,0.006636999896842541
2024-07-24,0.00834494890575227
2024-07-25,0.00983939199431369
2024-07-26,0.009779505719116573
2024-07-29,0.015610098868095952
2024-07-30,0.01843753431480502
2024-07-31,
2024-08-01,0.012298693269168931
2024-08-02,0.012490526615514032
2024-08-05,0.010971359415024869
2024-08-06,0.011144952235858577
2024-08-07,0.011187383954084832
2024-08-08,0.00876967028380088
2024-08-09,0.008799975768917116
2024-08-12,0.009636786876675624
2024-08-13,0.007471437595846338
2024-08-14,0.007419747607260893
2024-08-15,0.007834914968512185
2024-08-16,0.007410104081408409
2024-08-19,0.007625279640608728
2024-08-20,0.0080435422514755
2024-08-21,0.00806066315511481
2024-08-22,0.007925842264847141
2024-08-23,0.007257688738165933
2024-08-26,0.007326931372561028
2024-08-27,0.0072977124849490016
2024-08-28,0.007324813964497666
2024-08-29,0.007390884966804686
2024-08-30,
2024-09-03,0.021270857544624037
2024-09-04,0.014667949779839737
2024-09-05,0.014724766015011118
2024-09-06,0.014811103664398792
2024-09-09,0.014731109333013744
2024-09-10,0.01300639439575632
2024-09-11,0.009993844525951357
2024-09-12,0.009876053958195557
2024-09-13,0.009939594016920659
2024-09-16,0.011408447477936233
2024-09-17,0.012791408908899932
2024-09-18,0.012940373465310307
2024-09-19,0.012809956004591666
2024-09-20,0.011069111257787968
2024-09-23,0.008315589669440638
2024-09-24,0.00891059208252373
2024-09-25,0.007968301470283797
2024-09-26,0.008110092757075476
2024-09-27,0.007519627805050496
2024-09-30,
2024-10-01,0.014321418067221297
2024-10-02,0.014214282312739093
2024-10-03,0.022258973057526065
2024-10-04,0.02267684423073496
2024-10-07,0.013060233156100885
2024-10-08,0.01299716754329967
2024-10-09,0.013090454768461228
2024-10-10,0.013204070073100416
2024-10-11,0.014183722918603458
2024-10-14,0.01433206853534112
2024-10-15,0.013187138594733777
2024-10-16,0.010743448680705486
2024-10-17,0.007513117945121616
2024-10-18,0.007454668000836144
2024-10-21,0.01322376507670001
2024-10-22,0.007443801228504529
2024-10-23,0.010858934160085496
2024-10-24,0.012816873537483765
2024-10-25,0.010053092636338594
2024-10-28,0.008739183290067232
2024-10-29,0.008727064436969877
2024-10-30,0.0095960334387385
2024-10-31,
2024-11-01,0.012415054675435619
2024-11-04,0.00993029871163449
2024-11-05,0.00836465065539745
2024-11-06,0.008493478409172122
2024-11-07,0.009428390079456993
2024-11-08,0.03367058933507647
2024-11-11,0.039703813645724874
2024-11-12,0.033486647821642325
2024-11-13,0.02829417727506719
2024-11-14,0.02732229528394624
2024-11-15,0.026968395368684214
2024-11-18,0.022909209568414784
2024-11-19,0.026266961421592787
2024-11-20,0.02454702659434206
2024-11-21,0.026212267870355486
2024-11-22,0.02577478930117588
2024-11-25,0.02325856157486279
2024-11-26,0.020583134596680285
2024-11-27,0.021105146888251228
2024-11-29,
2024-12-02,
2024-12-03,
2024-12-04,0.022409559505862122
2024-12-05,0.016982104942184526
2024-12-06,0.013913950638659828
2024-12-09,0.014054572572455586
2024-12-10,0.012006555901892936
2024-12-11,0.01017987645926633
2024-12-12,0.008117947251923104
2024-12-13,0.0077978783030380324
2024-12-16,0.00750576098284561
2024-12-17,0.006932060513871134
2024-12-18,0.005880015208685761
2024-12-19,0.0049393979583747276
2024-12-20,0.004770660367467899
2024-12-23,0.0048506798995048275
2024-12-24,0.00525537504874052
2024-12-26,0.005206064915436704
2024-12-27,0.005675754283049687
2024-12-30,0.006057644301986293
2024-12-31,
