,timestamp,PERMNO,quantity,value
91,2023-04-17,82694,0.004146692366978762,0.6479621492641013
92,2023-04-17,16431,-0.005189634560497107,-0.5661891305502343
93,2023-04-17,92596,0.01569014136887155,0.9359169326531879
94,2023-04-17,79547,0.007643121343275013,0.4601923360785885
95,2023-04-17,16581,-0.016954453296840238,-0.5479679305538765
96,2023-04-17,79686,-0.0010820397621762725,-0.5113503508092628
97,2023-04-17,CASH,1.0,20.019697575307234
98,2023-04-18,90373,0.006296350320479998,0.6049533387917182
99,2023-04-18,14988,-0.005110216143485272,-0.40697761366716706
100,2023-04-18,93312,-0.010180898373047238,-0.5907975325879312
101,2023-04-18,13405,0.014956497672107334,0.4639505577887695
102,2023-04-18,56573,-0.0020107848183731326,-0.4697394414201475
103,2023-04-18,60206,0.0023611814307934755,0.5702253155366244
